WKT,OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"POINT (-122.22282734815 47.3102344298653)",8665,141,2,UNK,None,59194,59585,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,60,CURRENT,3rd St NE,60,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,60,60,2015-09-26T00:00:00.000Z,24,Unknown,0,3rd St NE,,N,None,None,Far side,AUB,UNK,1295692,1295717,116277.5,116277.2,98002,,E St NE,Unknown,KCM,Away,2in metal,Cncrt-earth,Single,0,0
"POINT (-122.219466716758 47.3110562766288)",8666,141,2,UNK,None,59196,56760,CLO,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,H St NE,1,AT,1980-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1,1,2015-09-26T00:00:00.000Z,24,Unknown,0,H St NE,,N,None,None,At cross st,AUB,UNK,1296557.1,1296556,116536.9,116561.9,98002,,4th St NE,Unknown,KCM,Toward,2in metal,Band,None,0,0
"POINT (-122.213212420786 47.3114617577771)",8667,141,2,YES,None,59200,52234,ACT,REG,AUB,Auburn,SE,NO,,N,NO,YES,6,YelRed-Stop,80,CURRENT,4th St NE,74.8,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,74.8,74.8,1980-05-15T00:00:00.000Z,24,Unknown,0,4th St NE,,N,None,None,Far side,AUB,YES,1298085.4,1298110,116681.9,116681.9,98002,181,M St NE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,5410
"POINT (-122.213249723274 47.3137938471967)",8668,141,2,YES,None,59210,66859,ACT,REG,AUB,Auburn,SE,NO,,N,NO,YES,6,YelRed-Stop,100,CURRENT,6th St NE,120.7,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,120.7,120.7,1980-05-15T00:00:00.000Z,24,Unknown,0,6th St NE,,N,None,None,Far side,AUB,YES,1298090.8,1298116,117532,117532.6,98002,181,M St NE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,5411
"POINT (-122.244593897631 47.2956057961404)",8736,141,2,YES,None,57806,256404,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,Market St,110,FS,1995-08-25T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,785,130.3,2010-02-06T00:00:00.000Z,24,Unknown,0,Market St,,N,None,None,Far side,AUB,YES,1290220.9,1290220,111065.3,111040.3,98001,181 917,15th St SW,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,1,5146
"POINT (-122.245128361224 47.2856840398168)",8737,141,2,UNK,Unknown,57807,261092,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,Private Rd,1938.3,FM,2001-02-03T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1938.3,1938.3,2003-06-06T00:00:00.000Z,24,Unknown,0,Private Rd,,N,UNK,Unknown,Far middle,AUB,UNK,1289997.6,1290021,107434.2,107424.2,98001,,Perimeter Rd,Unknown,UNK,,Unknown,Unknown,UNK,0,100014325
"POINT (-122.238312016075 47.2934071086885)",8738,141,2,YES,None,57808,252955,ACT,REG,PVT,Private Owner,SE,NO,,S,NO,YES,6,None,0,CURRENT,Perimeter Rd,580.2,FS,2010-08-05T07:48:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,580.2,580.2,2010-10-02T00:00:00.000Z,24,ADA Access,0,Perimeter Rd,,N,Unknown,None,Far side,AUB,YES,1291789.2,1291764,110211.1,110209.9,98001,910,Auburn YMCA AcRd,Single,KCM,Toward,2in metal,Base plate,None,0,100001313
"POINT (-122.234428119304 47.2958613254822)",8739,141,2,YES,None,57810,39407,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,C St SW,580,NM,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,109,109,2015-06-06T00:00:00.000Z,24,Unknown,0,C St SW,,N,None,None,Near middle,AUB,YES,1292743.5,1292744,111112.4,111087.4,98001,181 910 917,15th St SW,A2 <=6 rts,KCM,Away,2in metal,Concrete,None,0,5147
"POINT (-122.235970327637 47.3076914372567)",8740,141,2,UNK,Unknown,57815,32684,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,F St NW,31.5,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,126.1,31.5,1996-02-10T00:00:00.000Z,24,Unknown,0,F St NW,,N,UNK,Unknown,Far side,AUB,UNK,1292438.3,1292440,115384,115408.9,98001,,W Main St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014324
"POINT (-122.232951378074 47.3071064099495)",8741,141,2,UNK,Unknown,57820,84672,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,C St SW,5.9,NS,1996-02-10T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,5.9,5.9,2002-08-08T00:00:00.000Z,24,Unknown,0,C St SW,,N,UNK,Unknown,Near side,AUB,UNK,1293159.5,1293185,115180.3,115181.9,98001,,C Street SW Ramp,Unknown,UNK,,Unknown,Unknown,UNK,0,100014323
"POINT (-122.233710961685 47.3076223627116)",8742,141,2,UNK,Unknown,57825,48613,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,D St SW,99.3,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,178.3,99.3,1996-02-10T00:00:00.000Z,24,Unknown,0,D St SW,,N,UNK,Unknown,Far side,AUB,UNK,1292997.7,1293000,115348.6,115373.5,98001,,W Main St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014322
"POINT (-122.227123223244 47.3082038417951)",8743,141,2,YES,None,57840,16605,ACT,REG,AUB,Auburn,SE,NO,,E,NO,YES,6,YelRed-Stop,135,CURRENT,B St NE,70.5,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,263.3,70.5,2014-12-02T00:00:00.000Z,24,Unknown,96,B St NE,,N,None,None,Near side,AUB,YES,1294636.6,1294638,115580.8,115555.9,98002,180 910,1st St NE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Midsize,1,5148
"POINT (-122.22614894253 47.3082525823485)",8744,141,2,UNK,Unknown,57841,62107,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,Auburn Way N,82.90000000000001,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,171.8,82.90000000000001,2002-09-27T00:00:00.000Z,24,Unknown,0,Auburn Way N,,N,UNK,Unknown,Far side,AUB,UNK,1294878.6,1294880,115594.3,115569.3,98002,,1st St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014321
"POINT (-122.226727709244 47.308035698665)",8745,141,2,UNK,Unknown,57842,115268,CLO,RL,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,1st St NE,94,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,208,94,2002-09-27T00:00:00.000Z,24,Unknown,0,1st St NE,,N,UNK,Unknown,Far side,AUB,UNK,1294710.3,1294735,115491.9,115492.8,98002,,B St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014320
"POINT (-122.226893671943 47.3076070117741)",8775,141,2,UNK,Unknown,57843,115268,CLO,RL,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,E Main St,54.1,NS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,54.1,54.1,2002-09-27T00:00:00.000Z,24,Unknown,0,E Main St,,N,UNK,Unknown,Near side,AUB,UNK,1294715.7,1294691,115338.1,115337.2,98002,,B St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014319
"POINT (-122.229709933928 47.3058851818163)",8776,141,2,UNK,Unknown,57845,33465,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,2nd St SE,88,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,237.3,88,2002-09-27T00:00:00.000Z,24,Unknown,0,2nd St SE,,N,UNK,Unknown,Far side,AUB,UNK,1293955.6,1293981,114722.2,114721.9,98001,,S Division St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014318
"POINT (-122.242666477525 47.2997638335634)",8777,141,2,YES,None,58345,253041,ACT,RL,PVT,Private Owner,SE,NO,,S,NO,YES,6,YelRed-Stop,55,CURRENT,Supermall AcRd,48,FS,1998-11-25T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,48,48,2011-05-17T00:00:00.000Z,24,Unknown,0,Supermall AcRd,,N,Unknown,None,Far side,AUB,YES,1290750.2,1290726,112543.3,112548,98001,910,Industry Dr SW,Single,KCM,Toward,2in metal,Base plate,None,0,100000852
"POINT (-122.233687229776 47.2922714547184)",8779,141,2,YES,None,58348,116895,ACT,REG,FED,Federal Government,SE,NO,,S,NO,YES,6,None,10,CURRENT,GSA AcRd,750,NS,1998-05-30T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,697,300.5,2009-10-03T00:00:00.000Z,24,Unknown,0,GSA AcRd,,N,None,None,Near side,AUB,YES,1292929.3,1292904,109775.1,109774.8,98001,910 917,Aleshire Ave,Single,KCM,Toward,2in metal,Base plate,None,0,5290
"POINT (-122.225807377473 47.3052634342127)",8781,141,2,YES,None,58350,152817,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,90,CURRENT,2nd St SE,160,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,160,160,1960-01-01T00:00:00.000Z,24,Unknown,0,2nd St SE,,N,None,None,Far side,AUB,YES,1294969.7,1294945,114477.6,114477.6,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Concrete,Single,1,5291
"POINT (-122.224042899624 47.300299786053)",8782,141,2,YES,None,58360,1362,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,30,CURRENT,8th St SE,160,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,160,85.3,1960-01-01T00:00:00.000Z,24,Unknown,0,8th St SE,,N,None,None,Far side,AUB,YES,1295364.7,1295350,112679.4,112659.4,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5292
"POINT (-122.217360496087 47.2969647749664)",8783,141,2,LTD,None,58370,110547,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,12th St SE,144.9,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,144.9,144.9,2018-10-26T00:00:00.000Z,24,Unknown,0,12th St SE,,N,None,None,Far side,AUB,YES,1297004.6,1296986,111430.1,111413.2,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,5293
"POINT (-122.213728459614 47.294343200944)",8784,141,2,YES,None,58380,147050,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,M St SE,111,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1108.4,111,2018-06-21T00:00:00.000Z,24,Unknown,0,M St SE,,N,None,None,Near side,AUB,YES,1297888.9,1297870,110457.7,110440.9,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-asphlt,None,0,5294
"POINT (-122.215385995394 47.2937745771667)",8785,141,2,UNK,Unknown,58390,135360,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,K St SE,167,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,167,167,1997-09-19T00:00:00.000Z,24,Unknown,0,K St SE,,N,UNK,Unknown,Near side,AUB,UNK,1297455,1297455,110215.9,110240.9,98002,,17th St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014290
"POINT (-122.223424890272 47.2935721416654)",8787,141,2,YES,None,58392,73890,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,C St SE,148.8,FM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,148.8,148.8,1997-09-20T00:00:00.000Z,24,Unknown,0,C St SE,,N,None,None,Far middle,AUB,YES,1295459.1,1295459,110228,110203,98002,180,17th St SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5296
"POINT (-122.218452716387 47.2936125790587)",8788,141,2,YES,None,58393,78393,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,70,CURRENT,H St SE,59.6,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,59.6,59.6,1997-09-20T00:00:00.000Z,24,Unknown,0,H St SE,,N,None,None,Far side,AUB,YES,1296692.6,1296693,110220.5,110195.5,98002,180,17th St SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5297
"POINT (-122.219285548845 47.3077166499849)",8789,141,2,YES,None,59173,26931,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,H St SE,45,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,45,45,1997-09-20T00:00:00.000Z,24,Unknown,0,H St SE,,N,None,None,Far side,AUB,YES,1296578.1,1296579,115368.1,115343.1,98002,181,E Main St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5403
"POINT (-122.244226986492 47.2958993728941)",8834,141,2,YES,None,58342,256490,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,YelRed-Stop,100,CURRENT,Market St,219.7,NS,1995-08-25T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,697,219.7,2010-02-06T00:00:00.000Z,24,Unknown,0,Market St,,N,None,None,Near side,AUB,YES,1290311.9,1290313,111120.7,111145.7,98001,181 917,15th St SW,A1 <=2 rts,KCM,Toward,Light,Band,Single,1,5288
"POINT (-122.241683100534 47.3009663523605)",8835,141,2,YES,None,58343,364630,ACT,REG,PVT,Private Owner,SE,NO,,N,NO,YES,6,None,70,CURRENT,Pedestrian Walk,210.1,FS,2010-08-02T15:56:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,210.1,210.1,2016-10-24T00:00:00.000Z,24,Unknown,0,Pedestrian Walk,,N,None,None,Far side,AUB,YES,1290952.8,1290978,112982.7,112982.1,98001,910,Auburn Walmart Loop,Single,KCM,Flush,Pillar,Moveable Pad,None,0,100001412
"POINT (-122.249434212002 47.295898184898)",8836,141,2,YES,None,58344,256466,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,YelRed-Stop,10,CURRENT,O St SW,115.1,NS,1996-02-10T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,143.8,115.1,2015-03-13T00:00:00.000Z,24,Unknown,0,O St SW,,N,None,None,Near side,AUB,YES,1289020.1,1289021,111144,111169,98001,181,15th St SW,A1 <=2 rts,KCM,Toward,Light,Band,None,0,5289
"POINT (-122.21951102012 47.3110546370698)",8837,141,2,UNK,Unknown,59135,89157,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,H St NE,9.9,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,545.5,9.9,2002-09-27T00:00:00.000Z,24,Unknown,0,H St NE,,N,UNK,Unknown,Far side,AUB,UNK,1296546.2,1296545,116536.5,116561.5,98002,,4th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014243
"POINT (-122.22309554338 47.3107696483655)",8838,141,2,UNK,Unknown,59139,146260,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,E St NE,40.7,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,259.9,40.7,2002-09-27T00:00:00.000Z,24,Unknown,0,E St NE,,N,UNK,Unknown,Far side,AUB,UNK,1295652.8,1295654,116498.6,116473.6,98002,,4th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014242
"POINT (-122.213255513237 47.2889383655493)",8839,141,2,UNK,Unknown,59142,116899,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,22nd St SE,93.8,NS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,93.8,93.8,2001-06-09T00:00:00.000Z,24,Unknown,0,22nd St SE,,N,UNK,Unknown,Near side,AUB,UNK,1297927.1,1297952,108467.9,108467.6,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014241
"POINT (-122.213300990087 47.3042711128424)",8840,141,2,UNK,Unknown,59143,130641,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,4th St SE,82.90000000000001,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,82.90000000000001,82.90000000000001,2001-06-09T00:00:00.000Z,24,Unknown,0,4th St SE,,N,UNK,Unknown,Far side,AUB,UNK,1298015.8,1298041,114060.1,114059.8,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014240
"POINT (-122.213172663495 47.2935929420501)",8841,141,2,UNK,Unknown,59144,105485,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,17th St SE,47.5,NS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,47.5,47.5,2001-06-09T00:00:00.000Z,24,Unknown,0,17th St SE,,N,UNK,Unknown,Near side,AUB,UNK,1297977.8,1298003,110165.1,110164.8,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014239
"POINT (-122.213288885329 47.299836769733)",8842,141,2,UNK,Unknown,59145,82005,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,9th St SE,46.5,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,46.5,46.5,2001-06-09T00:00:00.000Z,24,Unknown,0,9th St SE,,N,UNK,Unknown,Far side,AUB,UNK,1297989.9,1298015,112443.1,112442.5,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014238
"POINT (-122.213288362272 47.2996640358229)",8843,141,2,UNK,Unknown,59146,82005,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,9th St SE,109.5,NS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,109.5,109.5,2001-06-09T00:00:00.000Z,24,Unknown,0,9th St SE,,N,UNK,Unknown,Near side,AUB,UNK,1297988.9,1298014,112380.1,112379.5,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014237
"POINT (-122.213169000636 47.2934539719973)",8844,141,2,UNK,Unknown,59147,105485,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,17th St SE,98.5,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,98.5,98.5,2001-06-09T00:00:00.000Z,24,Unknown,0,17th St SE,,N,UNK,Unknown,Far side,AUB,UNK,1297977.5,1298003,110114.1,110114.1,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014236
"POINT (-122.213302769109 47.3047972637307)",8845,141,2,UNK,Unknown,59148,86219,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,4th St SE,109.4,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,220.2,109.4,2001-06-09T00:00:00.000Z,24,Unknown,0,4th St SE,,N,UNK,Unknown,Far side,AUB,UNK,1298018.8,1298044,114252.3,114251.7,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014235
"POINT (-122.213253124648 47.2890006359879)",8846,141,2,UNK,Unknown,59149,116899,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,22nd St SE,70.8,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,70.8,70.8,2001-06-09T00:00:00.000Z,24,Unknown,0,22nd St SE,,N,UNK,Unknown,Far side,AUB,UNK,1297927.5,1297953,108490.9,108490.3,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014234
"POINT (-122.224226292139 47.3075049347407)",8847,141,2,UNK,None,59170,125170,CLO,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,30,CURRENT,D St NE,35,NS,2004-12-07T13:51:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,373.7,35,2008-02-23T00:00:00.000Z,24,Unknown,0,D St NE,,N,None,None,Near side,AUB,UNK,1295351.2,1295352,115313,115288,98002,,E Main St,Unknown,KCM,Away,2in metal,Base plate,None,0,0
"POINT (-122.224612918655 47.3074908582003)",8848,141,2,YES,None,59171,125170,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,30,CURRENT,D St SE,115,NS,1997-08-14T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,278,130.7,2017-01-23T00:00:00.000Z,24,Unknown,0,D St SE,,N,None,None,Near side,AUB,YES,1295255.5,1295256,115309.6,115284.6,98002,181,E Main St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,100000508
"POINT (-122.221886778901 47.3076046891848)",8849,141,2,UNK,Unknown,59172,103342,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,F St SE,30.4,NS,2000-05-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,253,30.4,2005-04-12T00:00:00.000Z,24,Unknown,0,F St SE,,N,UNK,Unknown,Near side,AUB,UNK,1295931.7,1295933,115338.9,115313.9,98002,,E Main St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014233
"POINT (-122.241171584005 47.3078747016252)",10099,141,2,UNK,Unknown,57875,53597,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,Clay St,84.3,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,84.3,84.3,1996-02-10T00:00:00.000Z,24,Unknown,0,Clay St,,N,UNK,Unknown,Far side,AUB,UNK,1291148.9,1291151,115474.4,115499.3,98001,,W Main St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014314
"POINT (-122.223767269068 47.3154158019885)",10100,141,2,UNK,Unknown,57880,18780,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,9th St NE,147.9,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,195.9,147.9,1990-06-08T00:00:00.000Z,24,Unknown,0,9th St NE,,N,UNK,Unknown,Far side,AUB,UNK,1295537.1,1295518,118155.4,118171.1,98002,,Auburn Way N,Unknown,UNK,,Unknown,Unknown,UNK,0,100014313
"POINT (-122.249717890576 47.3267904838704)",10101,141,2,UNK,None,57882,97977,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,22nd St NW,172.5,FS,1994-07-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,235,172.5,2014-09-27T00:00:00.000Z,24,Unknown,0,22nd St NW,,N,None,None,Far side,AUB,UNK,1289133.2,1289158,122437.2,122436.9,98001,,West Valley Hwy N,Unknown,KCM,Toward,Light,None,None,0,0
"POINT (-122.249700302902 47.3310566115945)",10102,141,2,UNK,None,57884,9427,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,26th St NW,110.1,NS,1994-07-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,121.8,110.1,2014-09-27T00:00:00.000Z,24,Unknown,0,26th St NW,,N,None,None,Near side,AUB,UNK,1289166.2,1289191,123993.3,123992.7,98001,,West Valley Hwy N,Unknown,KCM,Toward,2in metal,Base plate,None,0,0
"POINT (-122.243665830825 47.307982376964)",10103,141,2,UNK,Unknown,57885,19515,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,Western Ave,92.90000000000001,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,92.90000000000001,92.90000000000001,1996-02-10T00:00:00.000Z,24,Unknown,0,Western Ave,,N,UNK,Unknown,Far side,AUB,UNK,1290529.7,1290533,115525.1,115549.9,98001,,W Main St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014312
"POINT (-122.253982338177 47.3075503146165)",10104,141,2,UNK,Unknown,57887,253030,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,Mount View Dr,179.1,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1563.4,179.1,1996-02-10T00:00:00.000Z,24,Unknown,0,Mount View Dr,,N,UNK,Unknown,Far side,AUB,UNK,1287946.7,1287971,115445.6,115439.4,98001,,West Valley Hwy,Unknown,UNK,,Unknown,Unknown,UNK,0,100014311
